college,rank,cutoff,branch,seat_type,round,year
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",87786,57.7272051,Artificial Intelligence and Machine Learning,GOBCH,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",82985,60.8798115,Artificial Intelligence and Machine Learning,LOPENH,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",100735,48.0589023,Artificial Intelligence and Machine Learning,LOBCH,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",83720,59.9249812,Artificial Intelligence and Machine Learning,GSCH,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",129817,20.1485207,Artificial Intelligence and Machine Learning,GVJH,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",54086,76.7693871,Artificial Intelligence and Machine Learning,TFWS,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",62845,72.3082536,Artificial Intelligence and Machine Learning,EWS,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",65067,71.2687819,Artificial Intelligence and Data Science,GOPENH,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",131795,17.7025465,Artificial Intelligence and Data Science,GSCH,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",90693,55.4490884,Artificial Intelligence and Data Science,GVJH,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",71848,67.3938217,Artificial Intelligence and Data Science,GOBCH,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",59156,74.1356658,Artificial Intelligence and Data Science,LOPENH,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",48296,79.5863208,Artificial Intelligence and Data Science,GOPENO,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",67025,69.7774101,Artificial Intelligence and Data Science,GSCO,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",49401,78.8754662,Artificial Intelligence and Data Science,GOBCO,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",62380,72.394012,Artificial Intelligence and Data Science,LOBCO,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",80260,62.3996115,Artificial Intelligence and Data Science,DEFOPENS,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",43393,81.855593,Artificial Intelligence and Data Science,TFWS,I,2024
"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",54910,76.6166542,Artificial Intelligence and Data Science,EWS,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",75632,65.107535,Civil Engineering,GOPENO,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",49693,78.7120349,Computer Engineering,GOPENH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",92498,54.0043616,Computer Engineering,GSCH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",64631,71.3590844,Computer Engineering,GNT2H,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",50103,78.4161664,Computer Engineering,GNT3H,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",55397,76.0463981,Computer Engineering,GOBCH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",134707,13.6087239,Computer Engineering,GSTH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",57007,75.1687111,Computer Engineering,LVJH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",59542,74.0797795,Computer Engineering,DEFOPENS,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",41880,82.3346823,Computer Engineering,TFWS,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",50235,78.4161664,Computer Engineering,EWS,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",126820,23.5805396,Electrical Engineering,GOPENH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",142452,1.6809234,Electrical Engineering,GOBCH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",134678,13.6087239,Electrical Engineering,LOPENH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",90615,55.4490884,Electrical Engineering,GOPENO,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",108119,42.5530244,Electrical Engineering,LOPENO,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",81082,61.6397637,Mechanical Engineering,GOPENH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",59760,73.642653,Artificial Intelligence and Data Science,GOPENH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",106531,43.224841,Artificial Intelligence and Data Science,GSCH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",125740,24.8864926,Artificial Intelligence and Data Science,GVJH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",107326,42.9215913,Artificial Intelligence and Data Science,GNT1H,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",85192,58.8704519,Artificial Intelligence and Data Science,GNT2H,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",98315,49.6513702,Artificial Intelligence and Data Science,LSCH,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",85278,58.8704519,Artificial Intelligence and Data Science,DEFOPENS,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",42100,82.3107244,Artificial Intelligence and Data Science,TFWS,I,2024
"Shree Ramchandra College of Engineering, Lonikand,Pune",56311,75.3496766,Artificial Intelligence and Data Science,EWS,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",134953,13.3235504,Civil Engineering,GOPENH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",72165,67.1534217,Computer Science and Engineering,GOPENH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",96755,51.0567213,Computer Science and Engineering,GSCH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",141440,3.3914874,Computer Science and Engineering,GOBCH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",70956,67.711928,Computer Science and Engineering,LOPENH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",109919,39.9699925,Computer Science and Engineering,LSCH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",101582,47.3478734,Computer Science and Engineering,GVJH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",102415,46.4534231,Computer Science and Engineering,GOBCH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",130842,18.8110994,Computer Science and Engineering,GNT1O,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",130928,18.7935787,Electrical Engineering,GOPENH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",135986,11.7198075,Electrical Engineering,GOBCH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",107548,42.5955447,Electrical Engineering,LOPENH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",128239,21.9114832,Electrical Engineering,LOBCH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",135511,12.8630551,Electrical Engineering,GOPENO,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",109242,41.0926455,Electrical Engineering,LOPENO,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",119845,30.9520229,Electronics and Telecommunication Engg,GOPENH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",121218,29.4111028,Electronics and Telecommunication Engg,GSCH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",117393,33.3408586,Electronics and Telecommunication Engg,LOPENH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",118464,32.4663078,Electronics and Telecommunication Engg,LOBCH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",137550,9.4916141,Electronics and Telecommunication Engg,GOPENO,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",87691,57.7272051,Electronics and Telecommunication Engg,LOPENO,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",49353,79.2648162,Electronics and Telecommunication Engg,TFWS,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",82383,61.2935921,Electronics and Telecommunication Engg,EWS,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",141979,2.5140292,Mechanical Engineering,GOPENH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",134243,14.4711178,Mechanical Engineering,LOPENH,I,2024
"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",141929,2.5768942,Mechanical Engineering,EWS,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,87836,57.7272051,Civil Engineering,EWS,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,143092,0.3392602,Civil Engineering,GSCH,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,113072,37.7324111,Civil Engineering,GVJH,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,129595,20.3198986,Civil Engineering,GNT1H,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,119612,31.6482893,Civil Engineering,GNT3H,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,123979,26.775031,Civil Engineering,GOBCH,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,103025,46.1690466,Civil Engineering,GOPENO,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,132966,15.931529,Civil Engineering,GSCO,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,107584,42.5955447,Civil Engineering,GNT1O,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,129240,20.9244385,Civil Engineering,GNT2O,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,135364,13.224841,Civil Engineering,GNT3O,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,69907,68.401414,Civil Engineering,TFWS,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,96235,51.4762755,Civil Engineering,EWS,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,143068,0.407157,Electronics and Telecommunication Engg,GOPENH,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,136607,11.1520155,Electronics and Telecommunication Engg,LOPENH,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,138532,8.1440818,Electronics and Telecommunication Engg,EWS,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,142596,1.422341,Electronics and Telecommunication Engg,EWS,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,119204,32.3095051,Artificial Intelligence and Data Science,GOPENH,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,133087,15.931529,Artificial Intelligence and Data Science,GOBCH,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,105125,44.476613,Artificial Intelligence and Data Science,LOPENH,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,105824,43.6615489,Artificial Intelligence and Data Science,GOPENO,I,2024
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,108695,42.2969628,Artificial Intelligence and Data Science,LOPENO,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",77249,64.2666767,Computer Engineering,GOPENH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",137713,9.3640105,Computer Engineering,GSCH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",109555,40.6521983,Computer Engineering,GVJH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",95947,52.2415622,Computer Engineering,GNT1H,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",87983,57.7272051,Computer Engineering,GNT2H,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",83155,60.750409,Computer Engineering,GSCH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",77270,64.0952985,Computer Engineering,GVJH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",81484,61.4332053,Computer Engineering,LSCH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",105479,44.0513989,Computer Engineering,DEFOPENS,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",61170,73.2522683,Computer Engineering,TFWS,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",70410,68.3823818,Computer Engineering,EWS,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",134205,14.5915161,Computer Engineering,GOPENH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",97778,50.2663166,Computer Science and Engineering(Data Science),GOPENH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",117968,32.8844711,Computer Science and Engineering(Data Science),GNT1H,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",109926,39.9699925,Computer Science and Engineering(Data Science),GNT3H,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",102702,46.4499379,Computer Science and Engineering(Data Science),GOBCH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",100788,48.0589023,Computer Science and Engineering(Data Science),LOPENH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",99823,49.0455617,Computer Science and Engineering(Data Science),GSCH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",141308,3.8430355,Computer Science and Engineering(Data Science),GNT2H,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",90565,55.7163295,Computer Science and Engineering(Data Science),LSCH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",81658,61.432847,Computer Science and Engineering(Data Science),EWS,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",79922,62.4868401,Artificial Intelligence and Data Science,GOPENH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",122906,28.1052376,Artificial Intelligence and Data Science,GSCH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",107486,42.9215913,Artificial Intelligence and Data Science,GVJH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",83707,59.9249812,Artificial Intelligence and Data Science,GOBCH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",87535,58.0840122,Artificial Intelligence and Data Science,LOPENH,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",111781,39.0377062,Artificial Intelligence and Data Science,LNT3H,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",120507,30.5890703,Artificial Intelligence and Data Science,DEFOPENS,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",67546,69.6572694,Artificial Intelligence and Data Science,TFWS,I,2024
"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",71517,67.5703113,Artificial Intelligence and Data Science,EWS,I,2024
"P.K. Technical Campus, Pune.",52642,77.4193548,Computer Engineering,GOPENH,I,2024
"P.K. Technical Campus, Pune.",86970,58.1195238,Computer Engineering,GSCH,I,2024
